,account_length,international_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_charges,total_calls,total_minutes
2735,100,1,0,264.5,117.0,44.97,194.0,111,16.49,262.7,111.0,11.82,7.5,4,2.03,2,1,75.31,343.0,728.7
2736,167,0,0,153.7,105.0,26.13,188.6,87,16.03,200.8,95.0,9.04,10.7,2,2.89,0,0,54.09,289.0,553.8000000000001
2737,27,0,0,232.1,81.0,39.46,210.8,101,17.92,165.4,87.0,7.44,15.0,6,4.05,4,0,68.87,275.0,623.3
2738,117,0,0,201.9,86.0,34.32,212.3,96,18.05,176.9,98.0,7.96,7.8,9,2.11,1,0,62.44,289.0,598.9
2739,87,0,0,186.9,79.0,31.77,182.6,105,15.52,143.1,90.0,6.44,5.7,9,1.54,1,0,55.269999999999996,283.0,518.3000000000001
2740,129,0,27,196.6,89.0,33.42,180.6,95,15.35,245.0,83.0,11.03,6.6,5,1.78,1,0,61.580000000000005,272.0,628.8000000000001
2741,142,0,0,232.1,102.0,39.46,168.2,110,14.3,197.3,120.0,8.88,9.9,3,2.67,1,0,65.31,335.0,607.4999999999999
2742,112,0,0,166.0,79.0,28.22,118.2,100,10.05,247.9,74.0,11.16,6.3,7,1.7,0,0,51.129999999999995,260.0,538.4
2743,75,0,28,200.6,96.0,34.1,164.1,111,13.95,169.6,147.51000000000022,7.63,5.7,5,1.54,1,0,57.22,359.5100000000002,540.0
2744,97,0,25,141.0,101.0,23.97,212.0,85,18.02,175.2,138.0,7.88,5.7,2,1.54,3,0,51.41,326.0,533.9000000000001
2745,121,0,34,245.0,95.0,41.65,216.9,67,18.44,118.09,125.0,5.3145,7.5,8,2.03,0,0,67.4345,295.0,587.49
2746,142,0,0,140.8,140.0,23.94,228.6,119,19.43,152.9,88.0,6.88,10.9,7,2.94,1,0,53.190000000000005,354.0,533.2
2747,121,1,0,255.1,93.0,43.37,266.9,97,22.69,197.7,118.0,8.9,8.8,3,2.38,3,1,77.34,311.0,728.4999999999999
2748,87,0,33,125.0,99.0,21.25,235.3,81,20.0,215.3,95.0,9.69,10.2,7,2.75,2,0,53.69,282.0,585.8000000000001
2749,34,0,0,180.6,67.0,30.7,280.4,99,23.83,292.4,105.0,13.16,5.7,3,1.54,1,0,69.22999999999999,274.0,759.1
2750,167,1,0,248.7,118.0,42.28,172.3,73,14.65,191.9,87.0,8.64,11.3,2,3.05,1,1,68.62,280.0,624.2
2751,58,0,30,178.1,111.0,30.28,236.7,109,20.12,264.0,118.0,11.88,8.4,2,2.27,0,0,64.55,340.0,687.1999999999999
2752,113,1,0,122.2,112.0,20.77,131.7,94,11.19,169.5,106.0,7.63,10.3,9,2.78,4,1,42.37,321.0,433.7
2753,101,0,0,231.3,87.0,39.32,224.7,88,19.1,214.6,69.0,9.66,7.2,7,1.94,1,0,70.02000000000001,251.0,677.8
2754,89,0,0,111.2,101.0,18.9,122.1,94,10.38,180.8,85.0,8.14,12.6,2,3.4,3,0,40.82,282.0,426.70000000000005
2755,77,1,36,103.2,117.0,17.54,236.3,86,20.09,203.5,101.0,9.16,11.9,2,3.21,0,1,50.0,306.0,554.9
2756,146,1,0,138.4,104.0,23.53,158.9,122,13.51,118.09,73.0,5.3145,5.7,9,1.54,4,1,43.8945,308.0,421.09
2757,93,0,0,146.3,85.0,24.87,216.6,95,18.41,233.0,82.0,10.49,11.5,3,3.11,0,0,56.879999999999995,265.0,607.4
2758,55,0,0,132.0,103.0,22.44,279.6,114,23.77,180.0,74.0,8.1,13.5,4,3.65,0,0,57.959999999999994,295.0,605.1
2759,88,0,0,274.6,105.0,46.68,161.1,121,13.69,194.4,123.0,8.75,9.2,4,2.48,2,0,71.6,353.0,639.3000000000001
2760,63,0,0,185.3,87.0,31.5,225.3,87,19.15,194.3,93.0,8.74,11.7,3,3.16,0,0,62.55,270.0,616.6000000000001
2761,127,0,24,154.8,69.0,26.32,177.2,105,15.06,207.6,102.0,9.34,9.0,4,2.43,1,0,53.150000000000006,280.0,548.5999999999999
2762,57,0,30,179.2,105.0,30.46,283.2,83,24.07,228.1,77.0,10.26,14.7,5,3.97,1,0,68.75999999999999,270.0,705.2
2763,138,1,0,286.2,67.0,48.65,187.2,67,15.91,146.2,114.0,6.58,11.0,4,2.97,2,1,74.11,252.0,630.5999999999999
2764,167,0,0,137.5,110.0,23.38,198.1,109,16.84,292.7,131.0,13.17,13.3,5,3.59,2,0,56.980000000000004,355.0,641.5999999999999
2765,148,0,0,243.0,115.0,41.31,191.8,91,16.3,118.09,93.0,5.3145,13.4,5,3.62,2,0,66.5445,304.0,566.2900000000001
2766,127,0,0,134.9,79.0,22.93,221.5,114,18.83,118.09,118.0,5.3145,15.0,2,4.05,1,0,51.1245,313.0,489.49
2767,61,0,0,234.2,76.0,39.81,216.7,108,18.42,130.6,122.0,5.88,13.9,2,3.75,1,0,67.86,308.0,595.4
2768,131,0,0,175.1,73.0,29.77,171.9,116,14.61,131.1,94.0,5.9,7.3,6,1.97,1,0,52.25,289.0,485.40000000000003
2769,88,0,0,142.2,107.0,24.17,262.4,84,22.3,139.2,99.0,6.26,10.1,5,2.73,1,0,55.46000000000001,295.0,553.9
2770,89,0,24,97.8,98.0,16.63,207.2,67,17.61,214.5,126.0,9.65,5.9,2,1.59,0,0,45.48,293.0,525.4
2771,82,1,0,266.9,83.0,45.37,229.7,74,19.52,251.7,99.0,11.33,11.0,6,2.97,3,1,79.19,262.0,759.3
2772,138,0,33,155.2,139.0,26.38,268.3,79,22.81,186.4,71.0,8.39,9.7,4,2.62,3,0,60.2,293.0,619.6000000000001
2773,115,0,0,200.2,92.0,34.03,244.9,107,20.82,190.9,96.0,8.59,8.8,3,2.38,1,0,65.82,298.0,644.8
2774,117,0,0,198.4,121.0,33.73,249.5,104,21.21,162.8,115.0,7.33,10.5,5,2.84,1,0,65.11,345.0,621.2
2775,60,0,0,180.3,67.0,30.65,208.0,68,17.68,181.2,101.0,8.15,12.8,6,3.46,2,0,59.94,242.0,582.3
2776,62,0,0,91.59,84.0,15.573500000000001,238.7,99,20.29,238.4,79.0,10.73,12.5,1,3.38,2,0,49.9735,263.0,581.19
2777,133,1,0,295.0,141.0,50.15,223.6,101,19.01,229.4,109.0,10.32,12.9,4,3.48,2,1,82.96000000000001,355.0,760.9
2778,131,0,0,240.9,108.0,40.95,167.4,91,14.23,317.5550000000001,109.0,14.290200000000004,14.7,8,3.97,3,0,73.4402,316.0,740.5550000000002
2779,65,0,0,207.7,109.0,35.31,217.5,117,18.49,125.6,111.0,5.65,8.0,5,2.16,1,0,61.61,342.0,558.8
2780,120,0,27,128.5,115.0,21.85,163.7,91,13.91,242.9,121.0,10.93,5.7,0,1.54,1,0,48.230000000000004,327.0,540.8
2781,142,0,22,224.4,114.0,38.15,146.0,106,12.41,241.4,98.0,10.86,8.8,2,2.38,1,0,63.8,320.0,620.5999999999999
2782,134,0,0,164.9,115.0,28.03,126.5,96,10.75,238.5,125.0,10.73,10.0,9,2.7,2,0,52.21,345.0,539.9
2783,87,0,0,238.0,97.0,40.46,164.5,97,13.98,282.5,132.0,12.71,10.6,6,2.86,2,0,70.01,332.0,695.6
2784,139,0,36,231.0,85.0,39.27,222.3,82,18.9,148.0,105.0,6.66,8.3,5,2.24,2,0,67.07,277.0,609.5999999999999
2785,76,1,0,107.3,140.0,18.24,238.2,133,20.25,271.8,116.0,12.23,10.0,3,2.7,4,1,53.42,392.0,627.3
2786,100,0,0,185.0,122.0,31.45,182.5,92,15.51,274.9,92.0,12.37,5.7,8,1.54,1,0,60.87,314.0,648.1
2787,99,0,31,244.1,71.0,41.5,203.4,67,17.29,234.0,115.0,10.53,7.7,4,2.08,3,0,71.4,257.0,689.2
2788,48,0,27,141.1,109.0,23.99,224.7,94,19.1,174.3,122.0,7.84,13.2,2,3.56,1,0,54.49,327.0,553.3
2789,57,0,0,158.1,117.0,26.88,118.2,147,10.05,182.4,92.0,8.21,11.8,7,3.19,0,0,48.33,363.0,470.5
2790,167,1,36,199.5,119.0,33.92,135.0,90,11.48,184.6,67.0,8.31,10.9,3,2.94,4,1,56.650000000000006,279.0,530.0
2791,78,0,0,109.5,105.0,18.62,286.1,90,24.32,247.6,113.0,11.14,5.7,9,1.54,1,0,55.620000000000005,317.0,648.9000000000001
2792,127,0,0,107.9,128.0,18.34,187.0,77,15.9,218.5,95.0,9.83,5.7,0,1.54,0,0,45.61,300.0,519.1
2793,119,1,22,172.1,119.0,29.26,223.6,133,19.01,150.0,94.0,6.75,13.9,9,3.75,1,1,58.77000000000001,355.0,559.6
2794,95,0,0,160.0,133.0,27.2,215.3,98,18.3,188.9,87.0,8.5,9.1,4,2.46,0,0,56.459999999999994,322.0,573.3000000000001
2795,110,0,0,227.7,88.0,38.71,170.0,96,14.45,128.7,67.0,5.79,11.7,5,3.16,1,0,62.11,256.0,538.1
2796,74,0,0,203.8,77.0,34.65,205.1,111,17.43,154.9,109.0,6.97,9.0,2,2.43,1,0,61.48,299.0,572.8000000000001
2797,148,0,33,241.7,84.0,41.09,165.8,84,14.09,160.6,80.0,7.23,11.3,3,3.05,1,0,65.46000000000001,251.0,579.3999999999999
2798,83,0,0,91.59,70.0,15.573500000000001,239.3,115,20.34,144.4,112.0,6.5,12.3,4,3.32,1,0,45.73350000000001,301.0,487.59000000000003
2799,73,0,0,187.8,95.0,31.93,149.2,143,12.68,201.4,113.0,9.06,11.0,4,2.97,2,0,56.64,355.0,549.4000000000001
2800,111,0,21,127.1,94.0,21.61,228.3,116,19.41,166.7,108.0,7.5,7.1,3,1.92,1,0,50.44,321.0,529.1999999999999
2801,84,1,0,280.0,113.0,47.6,202.2,90,17.19,156.8,103.0,7.06,10.4,4,2.81,0,1,74.66,310.0,649.4
2802,75,0,0,153.2,78.0,26.04,210.8,99,17.92,153.5,100.0,6.91,7.8,3,2.11,1,0,52.980000000000004,280.0,525.3
2803,114,0,26,137.1,88.0,23.31,155.7,125,13.23,247.6,94.0,11.14,11.5,7,3.11,2,0,50.790000000000006,314.0,551.9
2804,71,1,0,186.1,114.0,31.64,198.6,140,16.88,206.5,80.0,9.29,13.8,5,3.73,4,1,61.53999999999999,339.0,605.0
2805,58,0,22,224.1,127.0,38.1,238.8,85,20.3,174.2,86.0,7.84,11.5,7,3.11,2,0,69.35,305.0,648.5999999999999
2806,106,0,29,91.59,131.0,15.573500000000001,203.9,131,17.33,229.5,73.0,10.33,8.1,3,2.19,1,0,45.4235,338.0,533.09
2807,167,0,0,203.9,109.0,34.66,234.0,123,19.89,160.7,67.0,7.23,16.551000000000023,4,4.470200000000005,4,0,66.2502,303.0,615.1510000000001
2808,45,0,0,211.3,87.0,35.92,165.7,97,14.08,265.9,72.0,11.97,13.3,6,3.59,1,0,65.56,262.0,656.1999999999999
2809,100,0,0,219.4,112.0,37.3,225.7,102,19.18,255.3,95.0,11.49,12.0,4,3.24,4,0,71.21000000000001,313.0,712.4000000000001
2810,94,0,0,190.4,91.0,32.37,118.2,107,10.05,224.8,108.0,10.12,13.6,9,3.67,2,0,56.209999999999994,315.0,547.0000000000001
2811,128,0,0,147.7,94.0,25.11,283.3,83,24.08,188.3,124.0,8.47,6.9,5,1.86,2,0,59.519999999999996,306.0,626.1999999999999
2812,167,0,0,229.9,130.0,39.08,144.4,93,12.27,262.4,110.0,11.81,14.2,4,3.83,2,0,66.99,337.0,650.9
2813,127,0,0,102.8,128.0,17.48,143.7,95,12.21,191.4,97.0,8.61,10.0,5,2.7,1,0,41.0,325.0,447.9
2814,89,0,0,178.7,81.0,30.38,233.7,74,19.86,131.9,120.0,5.94,9.1,4,2.46,1,0,58.64,279.0,553.4
2815,149,0,18,148.5,106.0,25.25,118.2,106,10.05,178.3,98.0,8.02,6.5,4,1.76,0,0,45.08,314.0,451.5
2816,103,0,29,164.1,111.0,27.9,219.1,96,18.62,220.3,108.0,9.91,12.3,9,3.32,0,0,59.75,324.0,615.8
2817,163,0,0,197.2,90.0,33.52,188.5,113,16.02,211.1,94.0,9.5,7.8,8,2.11,1,0,61.150000000000006,305.0,604.5999999999999
2818,122,1,0,140.0,101.0,23.8,196.4,77,16.69,120.1,133.0,5.4,9.7,4,2.62,4,1,48.510000000000005,315.0,466.2
2819,60,0,0,193.9,118.0,32.96,118.2,110,10.05,210.1,134.0,9.45,13.2,8,3.56,3,0,56.019999999999996,370.0,535.4000000000001
2820,62,1,0,304.85500000000013,105.0,51.82590000000002,265.5,122,22.57,180.5,72.0,8.12,11.5,2,3.11,4,1,85.62590000000002,301.0,762.3550000000001
2821,117,1,0,118.4,126.0,20.13,249.3,97,21.19,227.0,67.0,10.22,13.6,3,3.67,4,1,55.209999999999994,293.0,608.3000000000001
2822,159,0,0,169.8,114.0,28.87,197.7,105,16.8,193.7,82.0,8.72,11.6,4,3.13,1,0,57.519999999999996,305.0,572.8000000000001
2823,78,0,0,193.4,99.0,32.88,118.2,88,10.05,243.3,109.0,10.95,9.3,4,2.51,2,0,56.39,300.0,564.2
2824,96,0,0,106.6,128.0,18.12,284.8,87,24.21,178.9,92.0,8.05,14.9,7,4.02,1,0,54.400000000000006,314.0,585.1999999999999
2825,79,0,0,134.7,98.0,22.9,189.7,68,16.12,221.4,128.0,9.96,11.8,5,3.19,2,0,52.17,299.0,557.5999999999999
2826,167,0,36,156.2,77.0,26.55,215.5,126,18.32,279.1,83.0,12.56,9.9,6,2.67,2,0,60.1,292.0,660.6999999999999
2827,68,0,0,231.1,67.0,39.29,153.4,67,13.04,191.3,123.0,8.61,9.6,4,2.59,3,0,63.529999999999994,261.0,585.4
2828,28,0,0,180.8,109.0,30.74,288.8,67,24.55,191.9,91.0,8.64,14.1,6,3.81,2,0,67.74,273.0,675.6
2829,167,0,0,213.8,105.0,36.35,159.6,84,13.57,139.2,137.0,6.26,5.7,9,1.54,2,0,57.72,335.0,518.3000000000001
2830,74,0,25,234.4,113.0,39.85,265.9,82,22.6,241.4,77.0,10.86,13.7,4,3.7,0,0,77.00999999999999,276.0,755.4000000000001
2831,137,0,0,223.6,86.0,38.01,244.8,139,20.81,118.09,81.0,5.3145,9.5,7,2.57,0,0,66.7045,313.0,595.99
2832,103,0,29,294.7,95.0,50.1,237.3,105,20.17,300.3,127.0,13.51,13.7,6,3.7,1,0,87.48,333.0,846.0
2833,99,0,0,216.8,123.0,36.86,126.4,88,10.74,220.6,82.0,9.93,15.7,2,4.24,1,0,61.77,295.0,579.5
2834,108,0,0,197.4,78.0,33.56,124.0,101,10.54,204.5,107.0,9.2,7.7,4,2.08,2,0,55.38,290.0,533.6
2835,117,0,0,226.5,85.0,38.51,141.6,68,12.04,223.0,90.0,10.04,6.9,5,1.86,1,0,62.449999999999996,248.0,598.0
2836,63,0,32,218.9,124.0,37.21,214.3,125,18.22,260.3,120.0,11.71,12.9,3,3.48,1,0,70.62,372.0,706.4
2837,138,0,0,91.59,117.0,15.573500000000001,126.8,67,10.78,190.5,71.0,8.57,9.9,4,2.67,2,0,37.5935,259.0,418.79
2838,128,0,36,177.8,100.0,30.23,147.3,89,12.52,194.2,92.0,8.74,11.9,1,3.21,0,0,54.7,282.0,531.1999999999999
2839,140,0,0,93.2,109.0,15.84,197.6,116,16.8,219.8,94.0,9.89,10.5,2,2.84,1,0,45.370000000000005,321.0,521.1
2840,102,0,0,228.1,86.0,38.78,156.0,97,13.26,227.9,124.0,10.26,10.6,9,2.86,1,0,65.16,316.0,622.6
2841,96,0,0,208.1,93.0,35.38,189.2,107,16.08,279.6,90.0,12.58,7.4,2,2.0,1,0,66.03999999999999,292.0,684.3000000000001
2842,167,0,22,112.8,67.0,19.18,232.6,100,19.77,194.8,119.0,8.77,14.3,3,3.86,1,0,51.58,289.0,554.5
2843,75,0,0,225.3,124.0,38.3,228.0,81,19.38,254.3,106.0,11.44,11.7,3,3.16,1,0,72.28,314.0,719.3000000000001
2844,106,0,25,169.4,105.0,28.8,240.5,108,20.44,159.4,114.0,7.17,13.9,5,3.75,4,0,60.16,332.0,583.1999999999999
2845,158,0,0,193.3,121.0,32.86,208.1,97,17.69,228.1,99.0,10.26,7.1,9,1.92,1,0,62.730000000000004,326.0,636.6
2846,102,0,0,95.6,88.0,16.25,167.6,106,14.25,177.3,95.0,7.98,9.8,2,2.65,3,0,41.13,291.0,450.3
2847,92,0,25,91.59,99.0,15.573500000000001,313.6,120,26.66,135.5,104.0,6.1,9.3,8,2.51,2,0,50.843500000000006,331.0,549.99
2848,69,0,0,229.2,111.0,38.96,165.3,104,14.05,235.1,80.0,10.58,5.7,5,1.54,1,0,65.13,300.0,635.3
2849,117,0,36,259.3,94.0,44.08,245.6,71,20.88,269.3,125.0,12.12,9.2,1,2.48,3,0,79.56,291.0,783.4000000000001
2850,76,0,36,212.6,110.0,36.14,172.7,97,14.68,186.3,78.0,8.38,10.1,5,2.73,0,0,61.93,290.0,581.6999999999999
2851,72,0,0,101.0,110.0,17.17,240.0,70,20.4,317.5550000000001,105.0,14.290200000000004,11.1,6,3.0,0,0,54.860200000000006,291.0,669.6550000000001
2852,115,0,6,140.1,125.0,23.82,157.9,100,13.42,249.4,96.0,11.22,10.1,3,2.73,1,0,51.190000000000005,324.0,557.5
2853,68,0,0,150.4,106.0,25.57,199.0,131,16.92,118.09,103.0,5.3145,12.3,3,3.32,3,0,51.1245,343.0,479.79
2854,97,0,0,100.8,74.0,17.14,233.8,88,19.87,208.7,79.0,9.39,12.6,3,3.4,2,0,49.8,244.0,555.9
2855,92,0,0,138.1,131.0,23.48,175.7,128,14.93,192.7,119.0,8.67,10.0,3,2.7,3,0,49.78,381.0,516.5
2856,90,0,30,191.3,104.0,32.52,257.1,109,21.85,177.7,89.0,8.0,11.0,1,2.97,1,0,65.34,303.0,637.1
2857,72,0,0,168.3,76.0,28.61,212.4,126,18.05,200.2,132.0,9.01,12.0,3,3.24,2,0,58.91,337.0,592.9
2858,73,1,0,137.6,113.0,23.39,179.7,75,15.27,172.8,71.0,7.78,10.7,2,2.89,1,1,49.33,261.0,500.79999999999995
2859,54,0,0,255.4,122.0,43.42,118.2,87,10.05,152.6,72.0,6.87,11.1,6,3.0,0,0,63.34,287.0,537.3000000000001
2860,161,0,0,166.2,125.0,28.25,279.4,78,23.75,181.0,85.0,8.15,13.4,6,3.62,1,0,63.769999999999996,294.0,639.9999999999999
2861,125,1,0,158.7,112.0,26.98,155.7,126,13.23,246.0,110.0,11.07,8.3,1,2.24,2,1,53.519999999999996,349.0,568.6999999999999
2862,167,1,0,258.3,76.0,43.91,306.0,88,26.01,241.8,106.0,10.88,13.6,4,3.67,1,1,84.47,274.0,819.7
2863,69,0,36,91.59,106.0,15.573500000000001,161.7,94,13.74,188.6,82.0,8.49,12.5,6,3.38,1,0,41.1835,288.0,454.39
2864,141,0,33,168.4,127.0,28.63,185.1,106,15.73,220.0,78.0,9.9,11.0,4,2.97,2,0,57.230000000000004,315.0,584.5
2865,98,1,0,304.85500000000013,67.0,51.82590000000002,138.6,97,11.78,317.5550000000001,99.0,14.290200000000004,10.2,4,2.75,2,1,80.64610000000002,267.0,771.2100000000004
2866,110,0,0,175.6,91.0,29.85,236.5,127,20.1,194.9,114.0,8.77,9.5,8,2.57,0,0,61.29,340.0,616.5
2867,70,0,0,169.1,67.0,28.75,219.8,67,18.68,193.5,105.0,8.71,10.7,8,2.89,3,0,59.03,247.0,593.1000000000001
2868,72,0,0,190.7,111.0,32.42,241.6,103,20.54,278.1,95.0,12.51,5.7,3,1.54,1,0,67.00999999999999,312.0,716.1
2869,66,0,0,239.6,120.0,40.73,230.3,110,19.58,153.0,82.0,6.89,8.6,3,2.32,1,0,69.52,315.0,631.5000000000001
2870,79,0,0,121.3,112.0,20.62,282.8,107,24.04,123.1,83.0,5.54,7.4,4,2.0,1,0,52.2,306.0,534.6
2871,61,1,0,208.4,102.0,35.43,318.651,96,27.0851,201.9,73.0,9.09,10.1,8,2.73,1,1,74.3351,279.0,739.051
2872,97,0,0,230.6,131.0,39.2,261.3,136,22.21,157.1,96.0,7.07,6.8,4,1.84,0,0,70.32,367.0,655.8
2873,63,0,0,112.5,95.0,19.13,211.2,67,17.95,227.5,96.0,10.24,11.1,8,3.0,0,0,50.31999999999999,266.0,562.3000000000001
2874,105,0,0,167.7,93.0,28.51,234.1,103,19.9,169.7,121.0,7.64,6.9,5,1.86,3,0,57.910000000000004,322.0,578.4
2875,159,0,0,180.1,103.0,30.62,193.4,147,16.44,251.2,109.0,11.3,13.4,5,3.62,0,0,61.980000000000004,364.0,638.0999999999999
2876,83,0,0,129.6,81.0,22.03,189.7,117,16.12,219.0,118.0,9.86,9.8,4,2.65,2,0,50.66,320.0,548.0999999999999
2877,93,0,0,215.5,108.0,36.64,230.9,70,19.63,144.1,134.0,6.48,13.2,4,3.56,0,0,66.31,316.0,603.7
2878,98,0,0,211.9,67.0,36.02,224.6,95,19.09,233.0,81.0,10.49,9.9,3,2.67,2,0,68.27000000000001,246.0,679.4
2879,163,0,0,91.59,95.0,15.573500000000001,125.2,103,10.64,171.3,107.0,7.71,8.0,4,2.16,1,0,36.0835,309.0,396.09
2880,167,0,22,149.1,103.0,25.35,207.2,91,17.61,265.4,92.0,11.94,11.4,7,3.08,2,0,57.980000000000004,293.0,633.1
2881,111,1,0,304.6,67.0,51.78,157.6,101,13.4,188.2,116.0,8.47,12.4,1,3.35,1,1,77.0,285.0,662.8
2882,163,0,0,277.7,118.0,47.21,118.2,91,10.05,170.3,90.0,7.66,10.4,8,2.81,0,0,67.73,307.0,576.6
2883,85,0,0,209.1,67.0,35.55,118.2,111,10.05,118.09,113.0,5.3145,12.8,4,3.46,1,0,54.3745,295.0,458.19
2884,167,0,0,196.1,95.0,33.34,228.3,88,19.41,243.6,95.0,10.96,7.6,3,2.05,3,0,65.76,281.0,675.6
2885,39,0,0,121.6,99.0,20.67,267.6,99,22.75,118.09,88.0,5.3145,7.1,2,1.92,1,0,50.6545,288.0,514.39
2886,84,0,0,204.1,132.0,34.7,164.4,117,13.97,165.1,123.0,7.43,5.7,0,1.54,1,0,57.64,372.0,539.3000000000001
2887,71,0,0,212.1,114.0,36.06,235.9,91,20.05,207.7,135.0,9.35,11.3,5,3.05,4,0,68.51,345.0,666.9999999999999
2888,114,0,0,178.3,86.0,30.31,176.5,99,15.0,187.1,83.0,8.42,13.8,2,3.73,1,0,57.46,270.0,555.6999999999999
2889,135,0,0,181.8,92.0,30.91,159.6,67,13.57,232.4,78.0,10.46,7.0,6,1.89,0,0,56.830000000000005,243.0,580.8000000000001
2890,93,0,0,120.6,104.0,20.5,205.5,95,17.47,182.5,107.0,8.21,9.6,6,2.59,2,0,48.769999999999996,312.0,518.2
2891,82,0,0,172.4,112.0,29.31,131.7,89,11.19,182.8,78.0,8.23,8.8,9,2.38,1,0,51.11,288.0,495.70000000000005
2892,64,1,0,160.6,110.0,27.3,171.9,97,14.61,118.09,67.0,5.3145,7.3,2,1.97,0,1,49.1945,276.0,457.89000000000004
2893,76,0,12,98.4,100.0,16.73,187.5,119,15.94,177.0,68.0,7.97,15.1,3,4.08,1,0,44.72,290.0,478.0
2894,112,0,0,109.0,126.0,18.53,212.7,106,18.08,208.3,92.0,9.37,7.9,3,2.13,1,0,48.11,327.0,537.9
2895,137,1,0,144.5,119.0,24.57,167.3,89,14.22,175.1,76.0,7.88,6.1,4,1.65,4,1,48.32,288.0,493.00000000000006
2896,140,0,0,193.1,82.0,32.83,260.3,107,22.13,241.3,93.0,10.86,13.3,5,3.59,2,0,69.41,287.0,708.0
2897,106,0,0,182.8,96.0,31.08,193.7,93,16.46,219.5,113.0,9.88,7.7,2,2.08,2,0,59.5,304.0,603.7
2898,166,0,32,148.4,86.0,25.23,170.6,119,14.5,201.5,124.0,9.07,11.3,9,3.05,1,0,51.85,338.0,531.8
2899,137,0,0,91.59,107.0,15.573500000000001,256.9,98,21.84,204.4,118.0,9.2,10.5,3,2.84,2,0,49.453500000000005,326.0,563.39
2900,161,0,0,198.0,90.0,33.66,186.4,102,15.84,219.2,90.0,9.86,9.3,2,2.51,1,0,61.86999999999999,284.0,612.9
2901,120,1,0,253.2,95.0,43.04,210.8,86,17.92,253.9,81.0,11.43,9.5,4,2.57,4,1,74.96000000000001,266.0,727.4000000000001
2902,167,0,25,199.9,67.0,33.98,134.6,110,11.44,210.4,78.0,9.47,11.7,6,3.16,3,0,58.05,261.0,556.6
2903,102,0,25,187.5,105.0,31.88,272.3,88,23.15,216.4,91.0,9.74,11.7,2,3.16,2,0,67.93,286.0,687.9000000000001
2904,82,0,0,183.6,111.0,31.21,303.5,88,25.8,189.8,115.0,8.54,10.3,6,2.78,0,0,68.33,320.0,687.1999999999999
2905,100,0,21,91.59,95.0,15.573500000000001,189.9,126,16.14,201.3,113.0,9.06,11.7,4,3.16,0,0,43.9335,338.0,494.48999999999995
2906,45,0,0,126.8,83.0,21.56,157.8,100,13.41,158.3,97.0,7.12,11.0,4,2.97,3,0,45.06,284.0,453.90000000000003
2907,114,0,0,108.3,95.0,18.41,168.3,104,14.31,153.1,109.0,6.89,9.1,2,2.46,1,0,42.07,310.0,438.8
2908,43,1,0,160.5,92.0,27.29,235.8,121,20.04,118.09,95.0,5.3145,13.8,5,3.73,1,1,56.3745,313.0,528.19
2909,103,0,0,147.3,81.0,25.04,158.4,88,13.46,193.8,103.0,8.72,11.0,3,2.97,2,0,50.190000000000005,275.0,510.5
2910,57,0,0,165.1,91.0,28.07,240.8,67,20.47,277.0,100.0,12.47,9.5,3,2.57,2,0,63.58,261.0,692.4000000000001
2911,52,0,31,122.2,88.0,20.77,139.0,100,11.82,141.9,141.0,6.39,5.7,9,1.54,3,0,40.519999999999996,338.0,408.8
2912,74,0,0,156.3,102.0,26.57,273.1,118,23.21,215.8,113.0,9.71,9.0,4,2.43,3,0,61.92,337.0,654.2
2913,74,0,36,277.7,109.0,47.21,270.0,114,22.95,165.3,82.0,7.44,10.4,2,2.81,1,0,80.41,307.0,723.4
2914,40,0,21,147.4,117.0,25.06,262.8,110,22.34,202.0,97.0,9.09,10.9,5,2.94,0,0,59.42999999999999,329.0,623.1
2915,83,0,0,228.4,113.0,38.83,163.3,103,13.88,248.0,114.0,11.16,7.8,6,2.11,1,0,65.97999999999999,336.0,647.5
2916,102,0,0,184.6,133.0,31.38,166.8,94,14.18,225.2,105.0,10.13,6.8,8,1.84,1,0,57.53,340.0,583.3999999999999
2917,79,0,25,219.0,95.0,37.23,241.9,95,20.56,203.4,102.0,9.15,5.7,5,1.54,4,0,68.48,297.0,670.0
2918,110,1,0,220.9,100.0,37.55,279.6,76,23.77,239.8,107.0,10.79,13.5,9,3.65,1,1,75.75999999999999,292.0,753.8000000000001
2919,69,0,27,188.4,104.0,32.03,318.651,128,27.0851,161.7,120.0,7.28,9.7,7,2.62,1,0,69.0151,359.0,678.451
2920,56,0,0,254.8,83.0,43.32,194.0,98,16.49,186.2,118.0,8.38,13.5,2,3.65,4,0,71.84,301.0,648.5
2921,133,1,0,304.85500000000013,86.0,51.82590000000002,234.6,97,19.94,264.8,139.0,11.92,14.8,4,4.0,3,1,87.68590000000002,326.0,819.0550000000002
2922,131,0,0,143.1,114.0,24.33,138.1,119,11.74,199.4,100.0,8.97,8.9,3,2.4,3,0,47.440000000000005,336.0,489.5
2923,60,0,20,118.3,113.0,20.11,253.8,97,21.57,172.8,78.0,7.78,9.4,4,2.54,1,0,52.0,292.0,554.3000000000001
2924,92,0,0,185.9,111.0,31.6,216.8,93,18.43,231.0,67.0,10.4,8.5,2,2.3,1,0,62.73,273.0,642.2
